eventid,time,location,latitude,longitude,depth,magnitude,shakemap-depth,shakemap-event-description,shakemap-event-type,shakemap-eventsource,shakemap-eventsourcecode,shakemap-eventtime,shakemap-gmice,shakemap-latitude,shakemap-longitude,shakemap-magnitude,shakemap-map-status,shakemap-maximum-latitude,shakemap-maximum-longitude,shakemap-maxmmi,shakemap-maxmmi-grid,shakemap-maxpga,shakemap-maxpga-grid,shakemap-maxpgv,shakemap-maxpgv-grid,shakemap-maxpsa03,shakemap-maxpsa03-grid,shakemap-maxpsa10,shakemap-maxpsa10-grid,shakemap-maxpsa30,shakemap-maxpsa30-grid,shakemap-minimum-latitude,shakemap-minimum-longitude,shakemap-original-signature,shakemap-original-signature-version,shakemap-pdl-client-version,shakemap-process-timestamp,shakemap-review-status,shakemap-shakemap-code-version,shakemap-version,losspager-alertlevel,losspager-depth,losspager-eventsource,losspager-eventsourcecode,losspager-eventtime,losspager-latitude,losspager-longitude,losspager-magnitude,losspager-maxmmi,losspager-original-signature,losspager-original-signature-version,losspager-pdl-client-version,losspager-review-status,dyfi-depth,dyfi-eventsource,dyfi-eventsourcecode,dyfi-eventtime,dyfi-latitude,dyfi-longitude,dyfi-magnitude,dyfi-maxmmi,dyfi-num-responses,dyfi-numResp,dyfi-original-signature,dyfi-original-signature-version,dyfi-pdl-client-version,shakemap-overlayHeight,shakemap-overlayWidth
us6000b84u,2020-08-01 19:45:49.285,"189 km SSW of ‘Ohonua, Tonga",-22.8055,-175.8836,20.28,5.6,20.3,USGS NEIC ShakeMap,ACTUAL,us,6000b84u,2020-08-01T19:45:49.000Z,WGRW12,-22.8055,-175.8836,5.6,automatic,-20.983,-173.933,2.69,5.166,0.002,0.104,-1.656,1.337,0.005,0.224,0.002,0.041,0.0,0.004,-24.583,-177.85,MCwCFHjr3jsKC21ka6+KUxP0taf2ihW0AhQGhFQelPggZn1o9NyfVQgTHKG1EA==,v1,Version 2.4.0 2020-05-11,2020-08-22T03:11:13Z,automatic,4.0.1+565.gc209dea,4,green,20.3,us,6000b84u,2020-08-01T19:45:49.000Z,-22.8055,-175.8836,5.6,3.0,MC0CFEez7lCoIgTMbKsPAQJGerXC209gAhUAjI15NMPqyaJvupwpo9uW72cLoWI=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000b88w,2020-08-02 03:01:33.864,Vanuatu region,-20.8168,173.4732,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000b88w,2020-08-02T03:01:33.000Z,WGRW12,-20.8168,173.4732,5.7,automatic,-18.983,175.367,3.047,6.387,0.005,0.25,-0.95,2.64,0.01,0.437,0.004,0.109,0.001,0.016,-22.583,171.533,MC0CFANoDQdD6DRfvbytWjnETVa7pgw7AhUAlKTGz+oJ844128tdVzcUmvfikgA=,v1,Version 2.4.0 2020-05-11,2020-10-02T20:53:03Z,automatic,4.0.1+565.gc209dea.dirty,6,green,10.0,us,6000b88w,2020-08-02T03:01:33.000Z,-20.8168,173.4732,5.7,0.0,MC0CFHzI8m7chByzYAtB46SyVgydThbEAhUAjOsYfSof6K/7Ra6d7IpdsQsDkzQ=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000b8b6,2020-08-02 09:29:57.474,"216 km WSW of Kavieng, Papua New Guinea",-3.0983,148.9161,10.0,5.9,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000b8b6,2020-08-02T09:29:57.000Z,WGRW12,-3.0983,148.9161,5.9,automatic,-1.817,150.183,3.758,6.587,0.011,0.261,0.219,2.812,0.033,0.49,0.016,0.134,0.003,0.022,-4.35,147.65,MC0CFE/4n8Nt95w1vstKgIVqj+J3PrZMAhUAloXPDv1By6n6Qb34W0rjXrso46A=,v1,Version 2.4.0 2020-05-11,2020-08-19T08:30:24Z,automatic,4.0.1+525.gcbad862,4,green,10.0,us,6000b8b6,2020-08-02T09:29:57.000Z,-3.0983,148.9161,5.9,4.0,MC0CFQCKpE8O8kM+46g9VGOUbDnDl3NU0wIURn17xgcOiOohBgBoCeE/5A2RcWc=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000b8pf,2020-08-03 11:56:52.129,"122 km NE of Iquique, Chile",-19.5898,-69.1855,101.56,5.5,101.6,USGS NEIC ShakeMap,ACTUAL,us,6000b8pf,2020-08-03T11:56:52.000Z,WGRW12,-19.5898,-69.1855,5.5,automatic,-17.767,-67.283,4.091,4.091,0.033,0.033,0.074,0.074,0.038,0.038,0.008,0.008,0.001,0.001,-21.367,-71.1,MC0CFAry5aQlaWwEzvmMkpiX4F1QAXuCAhUAjS0mu4M5QKP5P6BOQ1bIj9sbHxM=,v1,Version 2.4.0 2020-05-11,2020-09-03T09:47:53Z,automatic,4.0.1+565.gc209dea,5,green,101.6,us,6000b8pf,2020-08-03T11:56:52.000Z,-19.5898,-69.1855,5.5,4.0,MC0CFH7vHFr3cpTJXsS3ldHrQFJ0ov3bAhUAlRDTf/yb4d/YZL3N7w9W8PVIZr0=,v1,Version 2.4.0 2020-05-11,automatic,104.18,us,6000b8pf,2020-08-03T11:56:52.000Z,-19.5994,-69.2556,5.5,4.4,42.0,42.0,MC0CFDixxwSCRGGzrSqK6v/2uz0RmF6uAhUAgE8SVkognrpiVYPfixrl8+R/fQ4=,v1,Version 2.4.0 2020-05-11,,
us6000b8vp,2020-08-03 21:16:19.928,Balleny Islands region,-61.4142,161.4239,10.0,5.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000b8vp,2020-08-03T21:16:19.000Z,WGRW12,-61.4142,161.4239,5.6,automatic,-59.533,164.95,,6.042,,0.223,,2.375,,0.342,,0.077,,0.011,-63.15,157.467,MCwCFBqm9fxm6mOVQRI1ri51Zl3XcVhBAhQqXkocJce3pkIUzV5RskLs10J3tA==,v1,Version 2.4.0 2020-05-11,2020-10-04T20:48:05Z,automatic,4.0.1+565.gc209dea.dirty,4,green,10.0,us,6000b8vp,2020-08-03T21:16:19.000Z,-61.4142,161.4239,5.6,0.0,MCwCFDYyKdFVN14eHgfUEPd9KWDarRM0AhR7jxDXkzwwPkgZMrraZkAqPEsgAQ==,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000b8vp,2020-08-03T21:16:19.000Z,-61.4129,161.4406,5.6,0.0,0.0,0.0,MC0CFCxfD/h6c8rkw1oL+7i7ZrdkGKjJAhUApJfMKPSqaM7etXgYNTJkWXc4AhI=,v1,Version 2.4.0 2020-05-11,,
us6000b930,2020-08-04 09:37:37.015,"18 km NNE of Sincik, Turkey",38.1878,38.698,10.0,5.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000b930,2020-08-04T09:37:37.000Z,WGRW12,38.1878,38.698,5.6,automatic,39.967,41.033,6.665,6.665,0.26,0.26,3.024,3.024,0.473,0.473,0.186,0.186,0.028,0.028,36.367,36.467,MCwCFFUu3e8UffGoMSiUJGd8f2X7fHnJAhRH3BpELgk7nH/3cscROt+Ijw5FFA==,v1,Version 2.4.0 2020-05-11,2020-10-09T13:00:06Z,automatic,4.0.1+565.gc209dea.dirty,9,green,10.0,us,6000b930,2020-08-04T09:37:37.000Z,38.1878,38.698,5.6,6.0,MC0CFCC+ERrZ9BTghmWpgyCNPHnV1/SrAhUAlD/g4dMHimiwZ8mVV8GOedjiM1o=,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000b930,2020-08-04T09:37:37.000Z,38.194,38.7029,5.6,4.6,4.0,4.0,MC0CFQCX9QRKewHDkrX85MnO4T2TfHw99wIUGFyAUktHMY5wtocCSAX78lhITbI=,v1,Version 2.4.0 2020-05-11,,
us6000b993,2020-08-04 16:31:18.873,"177 km NW of Sola, Vanuatu",-12.5623,166.6146,70.0,5.6,70.0,USGS NEIC ShakeMap,ACTUAL,us,6000b993,2020-08-04T16:31:18.000Z,WGRW12,-12.5623,166.6146,5.6,automatic,-11.65,167.533,3.967,4.07,0.023,0.033,0.106,0.106,0.044,0.049,0.012,0.012,0.002,0.002,-13.45,165.683,MCwCFAHC037c/ahfXph0Bp6qXVIh8fm2AhQoTt9wpyrT2IfeMF6jW19WSNNPZg==,v1,Version 2.4.0 2020-05-11,2020-08-11T18:18:54Z,automatic,4.0.1+525.gcbad862,8,green,70.0,us,6000b993,2020-08-04T16:31:18.000Z,-12.5623,166.6146,5.6,4.0,MCwCFCEgJD0d0VabFQxmL4MOWDOMiqu6AhRgtV/KFh5cnmCtTNIQbdxvOzeb4g==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000b9cc,2020-08-04 19:17:51.654,"105 km S of Champerico, Guatemala",13.3483,-92.0069,5.48,5.8,5.5,USGS NEIC ShakeMap,ACTUAL,us,6000b9cc,2020-08-04T19:17:51.000Z,WGRW12,13.3483,-92.0069,5.8,automatic,15.133,-90.133,3.677,6.558,0.015,0.282,0.355,2.726,0.043,0.555,0.018,0.137,0.003,0.019,11.55,-93.833,MCwCFA7QgWUsnpxfQaN1rTQg1lSj1PN0AhQut+8F+DoptWjwEPlB0Bmr0+x9tw==,v1,Version 2.4.0 2020-05-11,2020-09-02T21:29:30Z,automatic,4.0.1+565.gc209dea,5,green,5.5,us,6000b9cc,2020-08-04T19:17:51.000Z,13.3483,-92.0069,5.8,4.0,MC0CFBJ9O0PTDknVycEgFWH/wBARKsArAhUAjo6iJUeN8o+oSK9kOYeEUsNnvgI=,v1,Version 2.4.0 2020-05-11,automatic,5.48,us,6000b9cc,2020-08-04T19:17:51.000Z,13.3483,-92.0069,5.8,2.5,3.0,3.0,MC0CFQDql4nD34l/9L59gqS8jYw29zt7lgIUJxSp2l2+Lnaj3Jxr3E3PlDBY1So=,v1,Version 2.4.0 2020-05-11,,
us6000b9mv,2020-08-05 12:05:36.589,"69 km E of Lakatoro, Vanuatu",-16.0944,168.065,181.88,6.4,181.9,USGS NEIC ShakeMap,ACTUAL,us,6000b9mv,2020-08-05T12:05:36.000Z,WGRW12,-16.0944,168.065,6.4,automatic,-13.517,170.683,4.204,4.207,0.026,0.026,0.42,0.454,0.048,0.048,0.017,0.017,0.003,0.004,-18.6,165.383,MCwCFGT6zQDdtjDt9mKJMueaA06EH89MAhR8yczrZ98gYh8ep7OC85igh25nyA==,v1,Version 2.4.0 2020-05-11,2020-10-09T20:44:15Z,automatic,4.0.1+565.gc209dea.dirty,6,green,181.9,us,6000b9mv,2020-08-05T12:05:36.000Z,-16.0944,168.065,6.4,4.0,MC0CFQCLgJqXMRs2mk2qfRWzvfJKW9fj/QIUITJT8adJkPIk6JH3+dfQP5iIdMM=,v1,Version 2.4.0 2020-05-11,automatic,178.9,us,6000b9mv,2020-08-05T12:05:36.000Z,-16.0919,168.078,6.4,0.0,1.0,1.0,MCwCFD0HfDBVI4aJ3VadFOF70mWhHwnBAhRQQf7RID5zD8thnxpsi2iAdc04YA==,v1,Version 2.4.0 2020-05-11,,
us6000badi,2020-08-06 23:36:44.553,Prince Edward Islands region,-41.6794,42.4486,10.0,6.3,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000badi,2020-08-06T23:36:44.000Z,WGRW12,-41.6794,42.4486,6.3,automatic,-39.533,45.15,,6.901,,0.281,,3.093,,0.576,,0.187,,0.038,-43.717,39.567,MC0CFQCPv6439ewSlzSgh9U0uDzFZSlf1AIUI7EvJIBf1pntS9i5dd4LFqQBocg=,v1,Version 2.4.0 2020-05-11,2020-08-08T21:22:21Z,automatic,4.0.1+525.gcbad862,5,green,10.0,us,6000badi,2020-08-06T23:36:44.000Z,-41.6794,42.4486,6.3,0.0,MC0CFF0GaqvfTxxyHqFEDZQhrBbLvsbLAhUAiWWubsLhfIEmHwRNg7D9QeI9BJI=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bb4r,2020-08-08 14:42:54.082,"79 km SSW of Sand Point, Alaska",54.7143,-161.1058,38.61,5.5,38.6,USGS NEIC ShakeMap,ACTUAL,us,6000bb4r,2020-08-08T14:42:54.000Z,WGRW12,54.7143,-161.1058,5.5,automatic,56.483,-157.85,3.477,3.809,0.01,0.026,-0.348,0.119,0.027,0.06,0.007,0.011,0.001,0.001,52.867,-164.05,MCwCFFdgh9j26zCHWaKWNFxRBBw34Y04AhQMW9KMBF59C0UB0at8aUTj6UP1nA==,v1,Version 2.4.0 2020-05-11,2020-10-11T16:15:11Z,automatic,4.0.1+565.gc209dea.dirty,8,green,38.6,us,6000bb4r,2020-08-08T14:42:54.000Z,54.7143,-161.1058,5.5,3.0,MCwCFHxxh80Lccf1TxR5qA36yDAOGd97AhRQsMNuBB8vPxZs2NZwoQaDjWkm6A==,v1,Version 2.4.0 2020-05-11,automatic,32.81,us,6000bb4r,2020-08-08T14:42:53.000Z,54.7101,-161.1003,5.5,4.8,7.0,7.0,MC0CFAj3Zqc1HI5yHygM/jHRNmB49IluAhUAg71owkQzgOW6dLLVb1x0IWS9Imk=,v1,Version 2.4.0 2020-05-11,,
us6000bbh7,2020-08-09 12:42:13.079,central Mid-Atlantic Ridge,0.9296,-27.7257,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bbh7,2020-08-09T12:42:13.000Z,WGRW12,0.9296,-27.7257,5.5,automatic,2.733,-25.9,2.657,6.158,0.002,0.236,-1.619,2.447,0.005,0.384,0.002,0.087,0.0,0.011,-0.85,-29.5,MCwCFB8fe38TAYWrwY1BG0HBRsKGwVnEAhQ8ZjWtxctQ9hny2ACDtwz9uG010w==,v1,Version 2.4.0 2020-05-11,2020-08-23T08:36:56Z,automatic,4.0.1+565.gc209dea,2,green,10.0,us,6000bbh7,2020-08-09T12:42:13.000Z,0.9296,-27.7257,5.5,0.0,MCwCFFutyA3zZM055uJnHqCioEJ8JVXbAhQG6CJoyNW4ZTxAe1elSvebrzVb1w==,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000bbh7,2020-08-09T12:42:13.000Z,0.9296,-27.7257,5.5,0.0,97.0,97.0,MC4CFQCPcU5Q4x8gEnxaeOb1KgTfQA4JIAIVAJ93sSmakzmP8zoBHZPowgNwLYg7,v1,Version 2.4.0 2020-05-11,,
us6000bbmw,2020-08-09 23:42:33.593,southwest of Africa,-53.0167,11.5801,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bbmw,2020-08-09T23:42:33.000Z,WGRW12,-53.0167,11.5801,5.7,automatic,-52.033,13.117,,6.372,,0.245,,2.629,,0.439,,0.11,,0.016,-53.95,9.967,MCwCFEs+i73uYyVWaS3soYNtBFu6DBqbAhRl2Hq8WcPsUaQLCemCFoJWs6xakA==,v1,Version 2.4.0 2020-05-11,2020-08-15T03:14:34Z,automatic,4.0.1+525.gcbad862,5,green,10.0,us,6000bbmw,2020-08-09T23:42:33.000Z,-53.0167,11.5801,5.7,0.0,MCwCFBQCiqxkka3ICoSt5tD9VePe6A5iAhQv7nukDl+EL37zxAQ0VlVOu5t63A==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bbu3,2020-08-10 14:13:27.331,"45 km N of Savannah Bight, Honduras",16.8638,-85.8536,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bbu3,2020-08-10T14:13:27.000Z,WGRW12,16.8638,-85.8536,5.7,automatic,18.65,-83.933,4.795,6.676,0.066,0.308,1.464,2.838,0.134,0.486,0.044,0.129,0.007,0.019,15.05,-87.7,MC0CFHTRRt36E6gmh4XHdsVXw+GgIVP5AhUAivQcHSI9ONT9VwzFapS21MalYtA=,v1,Version 2.4.0 2020-05-11,2020-09-15T17:25:08Z,automatic,4.0.1+565.gc209dea,7,green,10.0,us,6000bbu3,2020-08-10T14:13:27.000Z,16.8638,-85.8536,5.7,4.0,MCwCFDpt2mblib8HkdjyeXN8KytUGVmxAhRneP9VarC+9t2YvpnPDMzG3qZL9Q==,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000bbu3,2020-08-10T14:13:27.000Z,16.8651,-85.8525,5.7,5.4,104.0,104.0,MC0CFEHo8bqXYs8Z22LVfXKoRjD4wyG/AhUAsHdsVz6VtYGL2GtTgw6GoUQnTVk=,v1,Version 2.4.0 2020-05-11,,
us6000bdg8,2020-08-12 17:13:16.180,"66 km NNE of Kilindoni, Tanzania",-7.3327,39.8126,17.55,6.0,17.6,USGS NEIC ShakeMap,ACTUAL,us,6000bdg8,2020-08-12T17:13:16.000Z,WGRW12,-7.3327,39.8126,6.0,automatic,-5.467,41.667,5.339,6.16,0.112,0.289,2.042,2.646,0.213,0.4,0.082,0.117,0.014,0.019,-9.15,37.95,MC0CFAU3+pjDMJgxT/HY1ogZ89a56sK7AhUAleRW+cQbo0c2j0L2v5ulQtObpHY=,v1,Version 2.4.0 2020-05-11,2020-08-20T16:05:17Z,automatic,4.0.1+525.gcbad862,5,green,17.6,us,6000bdg8,2020-08-12T17:13:16.000Z,-7.3327,39.8126,6.0,5.0,MC0CFQCFUNCyxeXT15IjRZySauAOM4hGyQIUNzw/4y5n3R3CZHljD+eEtTApg84=,v1,Version 2.4.0 2020-05-11,automatic,17.55,us,6000bdg8,2020-08-12T17:13:16.000Z,-7.3327,39.8126,6.0,4.3,213.0,213.0,MCwCFF1pe1p2qbbpq2XMndaPQj0eHNeXAhQTLRCy7e016I8OoqG1TeADGwbBAg==,v1,Version 2.4.0 2020-05-11,,
us6000bdq1,2020-08-12 22:32:38.305,"95 km SW of Basco, Philippines",19.8876,121.2803,10.0,5.5,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bdq1,2020-08-12T22:32:38.000Z,WGRW12,19.8876,121.2803,5.5,automatic,21.683,123.217,3.583,5.831,0.016,0.174,-0.095,1.809,0.041,0.354,0.01,0.063,0.001,0.007,18.083,119.383,MCwCFFOd/Rskz+q7/fNykN9TMvGFzVHFAhQ17C/W0vU/z7vbgK7brm+/bRJT8w==,v1,Version 2.4.0 2020-05-11,2020-10-20T20:53:06Z,automatic,4.0.1+565.gc209dea.dirty,5,green,10.0,us,6000bdq1,2020-08-12T22:32:38.000Z,19.8876,121.2803,5.5,4.0,MC0CFACz81rmMzpyCz8AbnkYgQBHqm38AhUAjJXfWWjRHAQ/M31TOKaY2Wk5QSM=,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000bdq1,2020-08-12T22:32:38.000Z,19.9331,121.2699,5.5,1.0,0.0,0.0,MC0CFCnWGmh5EUj0W4jgNIUJtTzYfRC+AhUAm6Xs+HDN0rk1gBTnLLC8SgeYBcw=,v1,Version 2.4.0 2020-05-11,,
us6000bdq8,2020-08-12 22:40:45.802,"57 km SSW of Surab, Pakistan",28.0443,65.9578,13.98,5.6,14.0,USGS NEIC ShakeMap,ACTUAL,us,6000bdq8,2020-08-12T22:40:45.000Z,WGRW12,28.0443,65.9578,5.6,automatic,29.833,68.033,6.424,6.424,0.247,0.247,2.935,2.935,0.5,0.5,0.188,0.188,0.033,0.033,26.233,63.95,MCwCFE6UQMyq09eVOXdomgqxbLEnV625AhQ1Qf87IIXbd3g7DCcC06tm+Y93kg==,v1,Version 2.4.0 2020-05-11,2020-09-17T04:52:28Z,automatic,4.0.1+565.gc209dea,5,green,14.0,us,6000bdq8,2020-08-12T22:40:45.000Z,28.0443,65.9578,5.6,6.0,MC0CFQCByIAnQSoSIfSyd5Vsg2bLbtaiJAIUOhMKu/ZDTM3Au50B6379X1j8KrE=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bduv,2020-08-13 06:40:00.548,"156 km ESE of Akutan, Alaska",53.4301,-163.7134,28.0,5.7,28.0,USGS NEIC ShakeMap,ACTUAL,us,6000bduv,2020-08-13T06:40:00.000Z,WGRW12,53.4301,-163.7134,5.7,automatic,55.2,-160.567,3.369,5.184,0.008,0.097,-0.375,1.42,0.02,0.194,0.008,0.04,0.001,0.005,51.583,-166.583,MC0CFDahFBagniNI1IW2MibGt1PIzFL8AhUAiO9ciq+zNEWusHXBpiNMYioN244=,v1,Version 2.4.0 2020-05-11,2020-10-18T11:34:07Z,automatic,4.0.1+565.gc209dea.dirty,7,green,28.0,us,6000bduv,2020-08-13T06:40:00.000Z,53.4301,-163.7134,5.7,3.0,MCwCFC7zMTFCdTCcSVxDsVQ4klNr23hJAhR6iLySvFWbE92ECFoCKDzgbJahXg==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bf3f,2020-08-15 06:40:37.719,Easter Island region,-22.7578,-112.3155,10.0,5.8,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bf3f,2020-08-15T06:40:37.000Z,WGRW12,-22.7578,-112.3155,5.8,automatic,-20.75,-110.183,,6.303,,0.212,,2.592,,0.395,,0.106,,0.018,-24.7,-114.467,MCwCFBgTLPXH0x4Jb2R2z/t8h5HTAPSxAhQDh5lbu2HUar2/J0+EU/1BwvsCRA==,v1,Version 2.4.0 2020-05-11,2020-10-18T06:54:53Z,automatic,4.0.1+565.gc209dea.dirty,6,green,10.0,us,6000bf3f,2020-08-15T06:40:37.000Z,-22.7578,-112.3155,5.8,0.0,MCwCFAr5EPVk32dT2v//SYGwg7PR6GRTAhQNMam+VWB1O+38KdTLmDwE2P3mcw==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bfpw,2020-08-16 20:05:50.279,"241 km ESE of Atka, Alaska",51.2142,-171.088,18.0,5.8,18.0,USGS NEIC ShakeMap,ACTUAL,us,6000bfpw,2020-08-16T20:05:50.000Z,WGRW12,51.2142,-171.088,5.8,automatic,52.983,-168.1,3.312,5.9,0.007,0.171,-0.599,2.054,0.016,0.333,0.006,0.071,0.001,0.009,49.367,-173.817,MC0CFQCWbqnLh1/bLW1EIgq3WOrsY/CqNQIUKqPvej9SiMqNv6296c3stbJ8pOA=,v1,Version 2.4.0 2020-05-11,2020-10-18T17:46:33Z,automatic,4.0.1+565.gc209dea.dirty,7,green,18.0,us,6000bfpw,2020-08-16T20:05:50.000Z,51.2142,-171.088,5.8,0.0,MCwCFBk9Aa5GW2KTq/l5GLDDT2JYIdA6AhQ50cTDkVA9iqMD0Itqypf9lJSH8A==,v1,Version 2.4.0 2020-05-11,automatic,15.0,us,6000bfpw,2020-08-16T20:05:49.000Z,51.1433,-171.0499,5.8,2.0,1.0,1.0,MCwCFBa7APlii+7obUPY/P2uxzZ46emDAhQrlmAAa/IB/UCtcWoxQ5dIAUpJqQ==,v1,Version 2.4.0 2020-05-11,,
us6000bgbr,2020-08-18 00:03:48.566,"13 km E of San Pedro, Philippines",12.0257,124.1272,10.0,6.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bgbr,2020-08-18T00:03:48.000Z,WGRW12,12.0257,124.1272,6.6,automatic,14.0,126.0,8.244,8.288,0.558,0.712,4.218,4.264,1.228,1.356,0.742,0.742,0.219,0.219,10.0,122.0,MC0CFFHmSUvT1TKLD6X3vqp0KX1aQrJaAhUAivw8EopAQZsIwVOVx3Nl50JyeDM=,v1,Version 2.4.0 2020-05-11,2020-10-18T21:42:52Z,automatic,4.0.1+565.gc209dea.dirty,9,yellow,10.0,us,6000bgbr,2020-08-18T00:03:48.000Z,12.0257,124.1272,6.6,8.0,MC0CFCFR2v23zF77b8bggS8fdlIRb5HXAhUAiXEShs4sc0cxjFIG198HGsujhpQ=,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,6000bgbr,2020-08-18T00:03:48.000Z,12.0257,124.1272,6.6,8.9,200.0,200.0,MC0CFQDfaFi4QTgY5FyMzI90Zk7yCI1AtgIUEixjPSmVNAgc9qCeYxLk7761fFo=,v1,Version 2.4.0 2020-05-11,,
us6000bgdq,2020-08-18 04:40:32.916,Southwest Indian Ridge,-36.3626,52.2739,10.0,5.8,10.0,USGS NEIC ShakeMap,ACTUAL,us,6000bgdq,2020-08-18T04:40:32.000Z,WGRW12,-36.3626,52.2739,5.8,automatic,-34.35,54.667,,6.49,,0.255,,2.728,,0.463,,0.121,,0.019,-38.3,49.767,MC0CFQCRj3xiLME5AOf53vCQx3GwgPr6IwIUKgirezxqbDNUe+VFGHj6pKJsSqk=,v1,Version 2.4.0 2020-05-11,2020-10-18T21:09:00Z,automatic,4.0.1+565.gc209dea.dirty,7,green,10.0,us,6000bgdq,2020-08-18T04:40:32.000Z,-36.3626,52.2739,5.8,0.0,MCwCFFunpsUppd+1FgxpBQJI5nBEKB60AhR11rdWGof2aOjzrcs2/ZhwkTcBZA==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us6000bgvl,2020-08-18 22:23:59.497,"138 km WSW of Bengkulu, Indonesia",-4.3217,101.1347,22.0,6.8,22.0,USGS NEIC ShakeMap,ACTUAL,us,6000bgvl,2020-08-18T22:23:59.000Z,WGRW12,-4.3217,101.1347,6.8,automatic,-1.867,103.567,4.175,6.477,0.037,0.239,1.415,2.637,0.108,0.543,0.044,0.151,0.008,0.023,-6.733,98.683,MCwCFAHWOOPfk5Xg20BWi1R27wHYi2zmAhQq/+J7cpmwpE1eANiogDTKjZt3/Q==,v1,Version 2.4.0 2020-05-11,2020-10-18T21:06:25Z,automatic,4.0.1+565.gc209dea.dirty,6,green,22.0,us,6000bgvl,2020-08-18T22:23:59.000Z,-4.3217,101.1347,6.8,4.0,MC0CFQCAaEDQFBNLd/JywEQznW5FvdmlAQIUWuqbzytT7d0Gu3s+Fp/ZcI3gMQM=,v1,Version 2.4.0 2020-05-11,automatic,22.0,us,6000bgvl,2020-08-18T22:23:59.000Z,-4.3259,101.1342,6.8,4.8,10.0,10.0,MC0CFAUlp+4V8mdLi5edWmR9DoYtuGWzAhUA17qfZSSrN6DwCUhKEZn5TWG533A=,v1,Version 2.4.0 2020-05-11,,
us6000bgvu,2020-08-18 22:29:24.731,"122 km WSW of Bengkulu, Indonesia",-4.2069,101.2411,26.0,6.9,26.0,USGS NEIC ShakeMap,ACTUAL,us,6000bgvu,2020-08-18T22:29:24.000Z,WGRW12,-4.2069,101.2411,6.9,automatic,-1.3,104.133,4.414,6.473,0.045,0.232,1.609,2.765,0.13,0.533,0.054,0.17,0.011,0.026,-7.067,98.333,MCwCFDm59N8NQXwNa8ImXENeeSynxhZBAhQoBWI6g+Dx1bxbmtfR3gPUEldmdQ==,v1,Version 2.4.0 2020-05-11,2020-08-25T23:06:03Z,automatic,4.0.1+565.gc209dea,5,green,26.0,us,6000bgvu,2020-08-18T22:29:24.000Z,-4.2069,101.2411,6.9,4.0,MCwCFEttGec+4pULmQQgW6/F/1BeS7zOAhRyT1+DEbZtszpXTQeS3fV/qlF1iw==,v1,Version 2.4.0 2020-05-11,automatic,26.0,us,6000bgvu,2020-08-18T22:29:24.000Z,-4.2069,101.2411,6.9,3.8,5.0,5.0,MCwCFAfLl/054TwC/a5n9UWwJaj9kClOAhQKfnuc6MFWLetzpZDrmCoclUavgA==,v1,Version 2.4.0 2020-05-11,,
